unique_id,name,boro,geo_dist,projdesc,award,consttype,buildingid,building_address,city,zip_code,borough,latitude,longitude,community_board,community_council,bin,bbl,census_tract,nta,data_as_of,computed_region_efsh_h5xi,computed_region_f5dn_yrer,computed_region_yeji_bk3q,computed_region_92fq_4b7q,computed_region_sbqj_enih
3089,"I.S. 119 - QUEENS",Q,24,"EXTERIOR DOORS / EXTERIOR MASONRY / FIRE ALARM / FLOOD ELIMINATION / LL26 EXIT SIGNS / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,Q119,"74-01 78 AVENUE",Queens,10314,QUEENS,40.704406,-73.875183,405,32,4092660,2147483647,63301,QN0503,1900-11-22,15310,54,3,34,62
3090,"P.S. 36 - BRONX",X,8,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,X036,"1070 CASTLE HILL AVENUE",Bronx,10314,BRONX,40.829344,-73.850428,209,18,2026706,2038170001,78,BX0903,1900-11-22,11610,58,5,31,26
3091,"P.S. 111 - QUEENS",Q,30,"EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS",999.999999,CIP,Q111,"37-15 13 STREET",Queens,10314,QUEENS,40.758831,-73.939380,401,26,4004419,2147483647,43,QN0105,1900-11-22,16858,39,3,33,72
3092,"J.H.S. 194 - QUEENS",Q,25,ROOFS,999.999999,CIP,Q194,"154-60 17 AVENUE",Queens,10314,QUEENS,40.783650,-73.807838,407,19,4107342,2147483647,1029,QN0702,1900-11-22,14192,22,3,20,67
3093,"IT TAKES A VILLAGE ACADEMY - K",K,18,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS",999.999999,CIP,K415,"5800 TILDEN AVENUE",Brooklyn,10314,BROOKLYN,40.648657,-73.922171,317,45,3104598,2147483647,936,BK1703,1900-11-22,16866,61,2,26,40
3094,"P.S. 146 - BROOKLYN",K,15,"FY21 RESO A GYMNASIUM UPGRADE",999.999999,CIP,K142,"610 HENRY STREET",Brooklyn,10314,BROOKLYN,40.680070,-74.001377,306,39,3336036,2147483647,63,BK0601,1900-11-22,13514,14,2,27,48
3095,"BRONX INTERNATIONAL - BRONX",X,9,"LSP- GYM UPGRADE",999.999999,CIP,X400,"1110 BOSTON ROAD",Bronx,10314,BRONX,40.827642,-73.904473,203,17,2004526,2026340001,135,BX0301,1900-11-22,10934,34,5,42,25
3096,"3K CENTER @ 330 EAST 38TH STREET - MANHATTAN",M,2,Lease,999.999999,CAP,M508,"330 EAST 38 STREET",Manhattan,10016,MANHATTAN,40.746742,-73.972741,106,4,1076166,1009437501,78,MN0603,1900-11-22,12078,71,4,51,9
3097,"P.S. 67 - BRONX",X,12,"AUDITORIUM SEATING / PATH OF TRAVEL AUDITORIUM SEATING",999.999999,CIP,X067,"2024 MOHEGAN AVENUE",Bronx,10314,BRONX,40.843945,-73.884788,206,15,2013142,2031230003,363,BX0601,1900-11-22,11269,35,5,43,31
3098,"P.S. 188 - MANHATTAN",M,1,"LL 26-EXIT SIGNS",999.999999,CIP,M188,"442 EAST HOUSTON STREET",Manhattan,10314,MANHATTAN,40.719598,-73.977904,103,2,1004349,1003560100,20,MN0303,1900-11-22,11723,70,4,50,5
3099,"P.S. 42 - MANHATTAN",M,2,"ATHLETIC FIELD",999.999999,CIP,M447,"350 GRAND STREET",Manhattan,10314,MANHATTAN,40.717349,-73.989596,103,1,1005283,1004080030,18,MN0302,1900-11-22,11723,70,4,32,4
3100,"CLARA BARTON HS - K",K,17,"IPDVS CAMERA INSTALLATION",999.999999,CIP,K600,"901 CLASSON AVENUE",Brooklyn,10314,BROOKLYN,40.669567,-73.961962,309,35,3029702,2147483647,213,BK0901,1900-11-22,13509,17,2,48,44
3101,"GROVER CLEVELAND HS - QUEENS",Q,24,"EXTERIOR DOORS / EXTERIOR MASONRY",999.999999,CIP,Q485,"21-27 HIMROD STREET",Queens,10314,QUEENS,40.711033,-73.908814,405,30,4080227,2147483647,59501,QN0502,1900-11-22,15310,54,3,34,62
3102,"SCHOOL FOR CLASSICS HS - BROOKLYN",K,19,"FY19 RESO A AUDITORIUM UPGRADE",999.999999,CIP,K218,"370 FOUNTAIN AVENUE",Brooklyn,10314,BROOKLYN,40.670724,-73.874208,305,42,3095977,2147483647,1118,BK0503,1900-11-22,17215,45,2,25,47
3103,"BAYSIDE HIGH SCHOOL - QUEENS",Q,26,"LSP PATH OF TRAVEL RESO A GYMNASIUM",999.999999,CIP,Q405,"32-24 CORPORAL KENNEDY STREET",Queens,10314,QUEENS,40.771755,-73.780296,411,19,4134578,2147483647,1097,QN1102,1900-11-22,14196,26,3,20,69
3104,"P.S. 239 - QUEENS",Q,24,"LSP DOMESTIC WATER HEATER",999.999999,CIP,Q239,"17-15 WEIRFIELD STREET",Queens,10314,QUEENS,40.699149,-73.903799,405,34,4435561,2147483647,553,QN0502,1900-11-22,15310,54,3,30,62
3105,"P.S. 078 - STATEN ISLAND",R,31,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,R014,"100 TOMPKINS AVENUE","Staten Island",10314,"STATEN IS",40.622293,-74.078425,501,49,5014176,2147483647,29,SI0102,1900-11-22,10691,4,1,13,74
3106,"P.S. 81 - BRONX",X,10,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,X081,"5550 RIVERDALE AVENUE",Bronx,10314,BRONX,40.903553,-73.905229,208,11,2084806,2058501550,337,BX0803,1900-11-22,11609,48,5,40,33
3107,"P.S. 253 - QUEENS",Q,27,"LSP DOMESTIC WATER HEATER REPLACEMENT",999.999999,CIP,Q253,"1307 CENTRAL AVENUE",Queens,10314,QUEENS,40.607290,-73.749400,414,31,4297972,2147483647,103202,QN1401,1900-11-22,20529,51,3,47,59
3108,"COLLABORATIVE ARTS MIDDLE SCHOOL - QUEENS",Q,29,"FY20 RESO A LIBRARY / FY20 RESO A PATH OF TRAVEL LIBRARY",999.999999,CIP,Q231,"145-00 SPRINGFIELD BOULEVARD",Queens,10314,QUEENS,40.664608,-73.758784,413,31,4285682,2147483647,320,QN1306,1900-11-22,15313,63,3,47,63
3109,"I.S. 227 - QUEENS",Q,30,"PA SYSTEM REPLACEMENT",999.999999,CIP,Q227,"32-02 JUNCTION BOULEVARD",Queens,10314,QUEENS,40.758408,-73.874472,403,21,4034891,2147483647,353,QN0302,1900-11-22,14511,65,3,21,73
3110,"J.H.S. 67 - QUEENS",Q,26,"IDA GYM FLOOR REPLACEMENT @ Q067",999.999999,CIP,Q067,"51-60 MARATHON PARKWAY",Queens,10314,QUEENS,40.762708,-73.733694,411,19,4170797,2147483647,150701,QN1103,1900-11-22,14197,26,3,20,69
3111,"P.S. 102 - MANHATTAN",M,4,"EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,M102,"315 EAST 113 STREET",Manhattan,10314,MANHATTAN,40.794869,-73.938711,111,8,1081366,1016840101,180,MN1102,1900-11-22,12426,7,4,35,14
3112,"P.S. 162 - QUEENS",Q,26,"FY21 RESO A GYMNASIUM UPGRADE",999.999999,CIP,Q162,"201-02 53 AVENUE",Queens,10314,QUEENS,40.749036,-73.777213,411,20,4159363,2147483647,140901,QN1101,1900-11-22,14506,26,3,3,69
3113,"P.S. 93 - BROOKLYN",K,13,"PUBLIC ADDRESS SYSTEM / CLOCK SYSTEM REPLACEMENT",999.999999,CIP,K093,"31 NEW YORK AVENUE",Brooklyn,10314,BROOKLYN,40.679097,-73.946840,303,36,3053993,2147483647,247,BK0301,1900-11-22,17618,69,2,49,51
3114,"P.S. 20 - QUEENS",Q,25,"CERTIFICATE OF OCCUPANCY / FIRE ALARM SYSTEM / MECHANICAL SYSTEMS REPAIR",999.999999,CIP,Q020,"142-30 BARCLAY AVENUE",Queens,10314,QUEENS,40.758689,-73.824832,407,20,4114657,2147483647,855,QN0707,1900-11-22,14190,22,3,3,67
3115,"P.S. 171 - MANHATTAN",M,4,"ELECTRICAL WORK FOR A/C INITIATIVE / LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,M171,"19 EAST 103 STREET",Manhattan,10314,MANHATTAN,40.792122,-73.951961,111,8,1051497,1016090007,168,MN1101,1900-11-22,12426,7,4,35,14
3116,"MOSAIC PRE-K CENTER",Q,24,"PATH OF TRAVEL 3K CENTER",999.999999,CIP,Q392,"68-20 MYRTLE AVENUE",Queens,10314,QUEENS,40.701684,-73.883891,405,32,4090330,2147483647,629,QN0503,1900-11-22,15310,54,3,34,62
3117,"MNHT COMPR. NIGHT & DAY HS - M",M,2,"FACADE REMEDIATION / FLOOD ELIMINATION / PARAPETS / PATH OF TRAVEL FLOOD ELIMINATION / WINDOWS",999.999999,CIP,M661,"240 2ND AVENUE",Manhattan,10314,MANHATTAN,40.732716,-73.984665,106,2,1020416,1009210064,48,MN0602,1900-11-22,11724,71,4,50,7
3118,"DISTRICT 25 PRE-K CENTER",Q,25,"PATH OF TRAVEL 3K CENTER",999.999999,CIP,Q409,"14-45 143RD STREET",Queens,10314,QUEENS,40.785787,-73.826154,407,19,4098778,2147483647,945,QN0701,1900-11-22,14192,22,3,20,67
3119,"BX ENGINEERING & TECH ACADEMY - X",X,10,"TENNIS COURT REMEDIATION",999.999999,CIP,X476,"99 TERRACE VIEW AVENUE",Bronx,10314,BRONX,40.877105,-73.912256,208,10,1064532,1022150080,309,BX0802,1900-11-22,11272,48,4,39,33
3120,"H.S. @ 53-16 NORTHERN BOULEVARD - QUEENS",Q,78,New,999.999999,CAP,Q472,"53-16 NORTHERN BOULEVARD",Queens,11377,QUEENS,40.753192,-73.907839,402,26,4000000,2147483647,255,QN0203,1900-11-22,14787,53,3,33,66
3121,"H.S. @ 165-18 HILLSIDE AVENUE - QUEENS",Q,78,Demo,999.999999,CAP,Q497,"165-15 88 AVENUE",Queens,11432,QUEENS,40.708691,-73.796674,412,24,4000000,2147483647,460,QN1201,1900-11-22,24340,41,3,6,61
3122,"P.S. 304 - BRONX",X,8,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,X101,"2750 LAFAYETTE AVENUE",Bronx,10314,BRONX,40.827471,-73.829753,210,13,2080231,2055470001,152,BX1002,1900-11-22,11274,43,5,12,28
3123,"P.S. 20 - QUEENS",Q,25,"LSP DOMESTIC WATER HEATER REPLACEMENT",999.999999,CIP,Q020,"142-30 BARCLAY AVENUE",Queens,10314,QUEENS,40.758689,-73.824832,407,20,4114657,2147483647,855,QN0707,1900-11-22,14190,22,3,3,67
3124,"P.S. 120 - QUEENS",Q,25,"EXTERIOR DOORS / EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / RTU REPLACEMENT / WINDOWS",999.999999,CIP,Q120,"58-01 136 STREET",Queens,10314,QUEENS,40.745526,-73.829309,407,20,4139491,2147483647,80301,QN0706,1900-11-22,14190,22,3,3,67
3125,"J.H.S. 25 - QUEENS",Q,25,"PA SYSTEM REPLACEMENT",999.999999,CIP,Q025,"34-65 192 STREET",Queens,10314,QUEENS,40.765133,-73.790083,411,19,4119139,2147483647,1139,QN1101,1900-11-22,14193,26,3,20,69
3126,"TELECOM. ARTS & TECH. HS - K",K,20,"LSP REPLACE BURNER CONTROLS",999.999999,CIP,K485,"350 67 STREET",Brooklyn,10314,BROOKLYN,40.637282,-74.023849,310,47,3144482,2147483647,70,BK1001,1900-11-22,18180,10,2,44,41
3127,"P.S. 15 - MANHATTAN",M,1,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,M015,"333 EAST 4 STREET",Manhattan,10314,MANHATTAN,40.721791,-73.978986,103,2,1004415,1003740020,2601,MN0303,1900-11-22,11729,70,4,50,5
3128,"P.S. 754 SPED - BRONX",X,7,"COVID VENTILATION",999.999999,CIP,X155,"470 JACKSON AVENUE",Bronx,10314,BRONX,40.811162,-73.909804,201,8,2003910,2025780027,35,BX0101,1900-11-22,10933,49,5,35,23
3129,"P.S. 48 - BROOKLYN",K,20,"PATH OF TRAVEL PLAYGROUND UPGRADE / PLAYGROUNDS",999.999999,CIP,K048,"6015 18 AVENUE",Brooklyn,10314,BROOKLYN,40.621871,-73.987396,312,44,3132140,2147483647,244,BK1204,1900-11-22,16867,2,2,18,39
3130,"P.S. 195 - QUEENS",Q,29,"FY20 RESO A GYMNASIUM UPGRADE",999.999999,CIP,Q195,"253-50 149 AVENUE",Queens,10314,QUEENS,40.653006,-73.736395,413,31,4290116,2147483647,66403,QN1307,1900-11-22,24018,63,3,47,63
3131,"I.S. 151 - BRONX",X,7,"COVID VENTILATION",999.999999,CIP,X151,"250 EAST 156 STREET",Bronx,10314,BRONX,40.823033,-73.921238,204,16,2002458,2024430190,61,BX0401,1900-11-22,10929,50,5,43,27
3132,"QUEENS TECH HS - Q",Q,24,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS",999.999999,CIP,Q600,"37-02 47 AVENUE",Queens,10314,QUEENS,40.742205,-73.928219,402,26,4003259,2147483647,189,QN0202,1900-11-22,16858,53,3,33,66
3133,"ALFRED E. SMITH HS - X",X,7,"ROOM CONVERSION / UPGRADE PLUMBING SHOP-RM B-50 & ELE",999.999999,CIP,X600,"333 EAST 151 STREET",Bronx,10314,BRONX,40.818232,-73.919867,201,17,2001874,2024110022,67,BX0102,1900-11-22,10929,49,5,43,23
3134,"A-TECH HIGH SCHOOL - K",K,14,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,K610,"50 BEDFORD AVENUE",Brooklyn,10314,BROOKLYN,40.721981,-73.953281,301,33,3066698,2147483647,517,BK0102,1900-11-22,18182,36,2,38,57
3135,"P.S. 116 - MANHATTAN",M,2,"BULGING WALLS AND RUSTED GRATING SUPPORTS",999.999999,CIP,M116,"210 EAST 33 STREET",Manhattan,10314,MANHATTAN,40.744838,-73.978116,106,4,1020080,1009130007,7002,MN0603,1900-11-22,12078,71,4,50,9
3136,"DEWITT CLINTON HS - X",X,10,"FY20 RESO A AUDITORIUM UPGRADE",999.999999,CIP,X440,"100 WEST MOSHOLU PARKWAY SOUTH",Bronx,10314,BRONX,40.882178,-73.886910,207,11,2095215,2032510201,409,BX0702,1900-11-22,11606,24,5,40,34
3137,"P.S. 119 - BRONX",X,8,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,X119,"1075 PUGSLEY AVENUE",Bronx,10314,BRONX,40.828518,-73.856569,209,18,2025696,2037890021,4001,BX0903,1900-11-22,11610,58,5,31,26
3138,"P.S. 262 - BROOKLYN",K,16,"LOW-VOLTAGE ELECTRICAL SYSTEM / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,K262,"500 MACON STREET",Brooklyn,10314,BROOKLYN,40.683241,-73.930813,303,36,3046876,2147483647,297,BK0302,1900-11-22,13516,69,2,49,52
3139,"HERBERT H. LEHMAN HS - X",X,8,"EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,X405,"3000 EAST TREMONT AVENUE",Bronx,10314,BRONX,40.840733,-73.838685,210,13,2074045,2053680001,194,BX1002,1900-11-22,11270,43,5,12,28
3140,"P.S. 186 - BROOKLYN",K,20,"COVID VENTILATION",999.999999,CIP,K186,"7601 19 AVENUE",Brooklyn,10314,BROOKLYN,40.611483,-73.994677,311,43,3160923,2147483647,274,BK1101,1900-11-22,17616,1,2,45,37
3141,"I.S. 35 - BROOKLYN",K,16,"IPDVS CAMERA INSTALLATION",999.999999,CIP,K035,"272 MACDONOUGH STREET",Brooklyn,10314,BROOKLYN,40.681904,-73.935895,303,36,3047054,2147483647,273,BK0302,1900-11-22,13516,69,2,49,52
3142,"P.S. 45 - BROOKLYN",K,32,"FY18 RESO A AUDITORIUM  UPGRADE",999.999999,CIP,K045,"84 SCHAEFER STREET",Brooklyn,10314,BROOKLYN,40.686746,-73.910693,304,37,3079428,2147483647,401,BK0402,1900-11-22,17214,42,2,37,53
3143,"P.S. 151 - BROOKLYN",K,32,"EXTERIOR MASONRY / PARAPETS / PAVED AREA- CONCRETE / ROOFS / WINDOWS",999.999999,CIP,K151,"763 KNICKERBOCKER AVENUE",Brooklyn,10314,BROOKLYN,40.693293,-73.908640,304,37,3078654,2147483647,437,BK0402,1900-11-22,13828,42,2,37,53
3144,"P.S. 312 - BROOKLYN",K,22,"WATER PENETRATION",999.999999,CIP,K312,"7103 AVENUE T",Brooklyn,10314,BROOKLYN,40.621413,-73.908987,318,46,3236665,2147483647,69602,BK1802,1900-11-22,13825,5,2,8,38
3145,"HARRY S. TRUMAN HS - X",X,11,"EXTERIOR MASONRY / ROOFS / WINDOWS",999.999999,CIP,X455,"750 BAYCHESTER AVENUE",Bronx,10314,BRONX,40.874088,-73.833904,210,12,2116159,2051410150,46205,BX1004,1900-11-22,12344,43,5,2,28
3146,"P.S. 98 - QUEENS",Q,26,"DETERIORATED MASONRY",999.999999,CIP,Q098,"40-20 235 STREET",Queens,10314,QUEENS,40.769271,-73.749369,411,19,4168629,2147483647,1483,QN1103,1900-11-22,14505,26,3,20,69
3147,"I.S. 219 - BRONX",X,9,"FY20 RESO A AUDITORIUM UPGRADE",999.999999,CIP,X148,"3630 THIRD AVENUE",Bronx,10314,BRONX,40.833511,-73.904490,203,16,2009611,2029250001,14701,BX0302,1900-11-22,10934,34,5,42,25
3148,"ACADEMY OF AMERICAN STUDIES - QUEENS",Q,78,New,999.999999,CAP,Q575,"40-11 28TH STREET",Queens,11101,QUEENS,40.752390,-73.936650,401,26,4617686,2147483647,3301,QN0105,1900-11-22,16858,39,3,33,72
3149,"M.S./H.S. 141 - BRONX",X,10,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,X141,"660 WEST 237 STREET",Bronx,10314,BRONX,40.888338,-73.913486,208,11,2085870,2059180376,309,BX0803,1900-11-22,11272,48,5,40,33
3150,"P.S. 96 - QUEENS",Q,27,Demo,999.999999,CAP,Q096,"130-01 ROCKAWAY BOULEVARD",Queens,11420,QUEENS,40.674991,-73.808371,410,28,4253028,2147483647,180,QN1001,1900-11-22,24016,62,3,46,64
3151,"THE MAXINE GREEN HIGH SCHOOL FOR  IMAGINATIVE INQU",M,3,"FY20 RESO A INTERIOR SPACES",999.999999,CIP,M490,"122 AMSTERDAM AVENUE",Manhattan,10314,MANHATTAN,40.774351,-73.984753,107,6,1030343,1011570025,15101,MN0701,1900-11-22,12420,20,4,19,12
3152,"I.S. 201 - BROOKLYN",K,20,"FY18 RESO A ROOM CONVERSION",999.999999,CIP,K201,"8010 12 AVENUE",Brooklyn,10314,BROOKLYN,40.618676,-74.012722,310,38,3162973,2147483647,166,BK1002,1900-11-22,13511,10,2,44,41
3153,"P.S. 92 - BROOKLYN",K,17,"NYS AUDITORIUM UPGRADE",999.999999,CIP,K092,"601 PARKSIDE AVENUE",Brooklyn,10314,BROOKLYN,40.656046,-73.953742,309,40,3115866,2147483647,802,BK0902,1900-11-22,13510,17,2,11,44
3154,"P.S. 193 - BROOKLYN",K,22,"RPZ BACKFLOW PREVENTION DEVICES",999.999999,CIP,K193,"2515 AVENUE L",Brooklyn,10314,BROOKLYN,40.621507,-73.950473,314,45,3208461,2147483647,754,BK1403,1900-11-22,17217,60,2,26,43
3155,"I.S. 136 - BROOKLYN",K,15,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS",999.999999,CIP,K136,"4004 4TH AVENUE",Brooklyn,10314,BROOKLYN,40.651977,-74.006862,307,38,3010580,2147483647,82,BK0702,1900-11-22,13515,9,2,7,45
3156,"P.S. 63 - BRONX",X,9,"FY20 RESO A IPDVS CAMERA INSTALLATION / IPDVS CAMERA INSTALLATION",999.999999,CIP,X063,"1260 FRANKLIN AVENUE",Bronx,10314,BRONX,40.830965,-73.902738,203,17,2004302,2026150014,149,BX0301,1900-11-22,10934,34,5,42,25
3157,"P.S. 42 - MANHATTAN",M,2,"EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,M042,"71 HESTER STREET",Manhattan,10314,MANHATTAN,40.715905,-73.990895,103,1,1003998,1003090001,16,MN0301,1900-11-22,11723,70,4,32,4
3158,"P.S. 62 - QUEENS",Q,27,"LSP DOMESTIC WATER HEATER REPLACEMENT",999.999999,CIP,Q062,"97-25 108 STREET",Queens,10314,QUEENS,40.688577,-73.836162,409,29,4197909,2147483647,110,QN0903,1900-11-22,24015,46,3,46,60
3159,"P.S. 33 - QUEENS",Q,29,"FY19 RESO A GYMNASIUM UPGRADE",999.999999,CIP,Q033,"91-37 222 STREET",Queens,10314,QUEENS,40.727134,-73.735077,413,23,4230589,2147483647,560,QN1303,1900-11-22,24337,63,3,16,63
3160,"I.S. 2 - BROOKLYN",K,17,"CLIMATE CONTROL / CONDENSING UNITS DX COILS REPLACEMENT / EXTERIOR MASONRY / LOW-VOLTAGE ELECTRICAL SYSTEM / PARAPETS / ROOFS / VENTILATION",999.999999,CIP,K002,"655 PARKSIDE AVENUE",Brooklyn,10314,BROOKLYN,40.656183,-73.951583,309,40,3378201,2147483647,802,BK0902,1900-11-22,13509,17,2,11,44
3161,"BRONX LAB SCHOOL - BRONX",X,11,"COVID VENTILATION",999.999999,CIP,X425,"800 EAST GUN HILL ROAD",Bronx,10314,BRONX,40.875953,-73.861970,212,12,2057045,2046330040,372,BX1201,1900-11-22,11605,29,5,2,30
3162,"P.S. 74 - STATEN ISLAND",R,31,"FY20 RESO A IPDVS CAMERA INSTALLATION",999.999999,CIP,R831,"211 DANIEL LOW TERRACE","Staten Island",10314,"STATEN IS",40.639087,-74.079922,501,49,5000290,2147483647,11,SI0101,1900-11-22,10369,4,1,13,74
3163,"AUGUST MARTIN HS - QUEENS",Q,27,"LL 26-EXIT SIGNS / LL 41/16 COMPLIANCE (004961) / LL 41/16 COMPLIANCE (004964) / LL 41/16 COMPLIANCE (004966) / LL 41/16 COMPLIANCE (004967) / LL 41/16 COMPLIANCE (004968) / LL 41/16 COMPLIANCE (004969) / LL 41/16 COMPLIANCE (004970) / LL 41/16 COMPLIANC",999.999999,CIP,Q400,"156-10 BAISLEY BOULEVARD",Queens,10314,QUEENS,40.675633,-73.783342,412,28,4265978,2147483647,294,QN1204,1900-11-22,24669,41,3,46,71
3164,"PORT RICHMOND HS - R",R,31,"COVID CLIMATE CONTROL / COVID VENTILATION",999.999999,CIP,R445,"85 ST JOSEPHS AVENUE","Staten Island",10314,"STATEN IS",40.634573,-74.141818,501,49,5026076,2147483647,213,SI0106,1900-11-22,10370,4,1,13,75
3165,"P.S. 184 - BROOKLYN",K,23,"EXTERIOR MASONRY / PARAPETS / PLAYGROUND SURFACES / ROOFS",999.999999,CIP,K184,"273 NEWPORT STREET",Brooklyn,10314,BROOKLYN,40.659966,-73.904901,316,41,3082391,2147483647,918,BK1602,1900-11-22,17614,55,2,25,46
3166,"I.S. 201 - BROOKLYN",K,20,"FY20 RESO A IPDVS CAMERA INSTALLATION",999.999999,CIP,K201,"8010 12 AVENUE",Brooklyn,10314,BROOKLYN,40.618676,-74.012722,310,38,3162973,2147483647,166,BK1002,1900-11-22,13511,10,2,44,41
3167,"P.S. 1 - STATEN ISLAND",R,31,"FY20 RESO A IPDVS CAMERA INSTALLATION",999.999999,CIP,R001,"58 SUMMIT STREET","Staten Island",10314,"STATEN IS",40.509037,-74.244118,503,51,5107854,2147483647,24401,SI0305,1900-11-22,10694,15,1,9,77
3168,"3K CENTER @ 274 ATLANTIC AVENUE - BROOKLYN",K,15,Lease,999.999999,CAP,K441,"274 ATLANTIC AVENUE",Brooklyn,11201,BROOKLYN,40.688841,-73.989857,302,33,3000819,2147483647,43,BK0202,1900-11-22,16865,68,2,38,54
3169,"MANHATTAN BRIDGES - MANHATTAN",M,2,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,M535,"525 WEST 50 STREET",Manhattan,10314,MANHATTAN,40.765234,-73.993076,104,3,1083802,1010790029,13501,MN0402,1900-11-22,12081,12,4,10,10
3170,"FOREST AVENUE COMMUNITY EDUCATIONAL COMPLEX - STATEN ISLAND",R,31,Lease,999.999999,CAP,R066,"1625 FOREST AVENUE","Staten Is",10302,"STATEN IS",40.624773,-74.142525,501,49,5025214,2147483647,247,SI0106,1900-11-22,10370,4,1,13,75
3171,"P.S. 203 - QUEENS",Q,26,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,Q203,"53-11 SPRINGFIELD BOULEVARD",Queens,10314,QUEENS,40.754201,-73.760636,411,23,4161005,2147483647,138501,QN1102,1900-11-22,14506,26,3,16,69
3172,"P.S. 173 - QUEENS",Q,26,"EXTERIOR MASONRY / PARAPETS / ROOFS",999.999999,CIP,Q173,"174-10 67TH AVENUE",Queens,10314,QUEENS,40.734572,-73.795484,408,24,4149690,2147483647,1223,QN0803,1900-11-22,14507,25,3,24,65
3173,"I.S. 241 - BRONX",X,9,"ROOF REPLACEMENT",999.999999,CIP,X970,"1595 BATHGATE AVENUE",Bronx,10314,BRONX,40.839244,-73.901316,203,15,2009555,2029130001,167,BX0302,1900-11-22,10935,34,5,42,25
3174,"H.S. 745 - BROOKLYN",K,17,"EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,K470,"600 KINGSTON AVENUE",Brooklyn,10314,BROOKLYN,40.658893,-73.942458,309,40,3107227,2147483647,810,BK0902,1900-11-22,16866,17,2,11,44
3175,"P.S. 147 - QUEENS",Q,29,"ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT",999.999999,CIP,Q147,"218-01 116 AVENUE",Queens,10314,QUEENS,40.697309,-73.740948,413,27,4243743,2147483647,598,QN1304,1900-11-22,15311,63,3,6,63
3176,"I.S. 53 - QUEENS",Q,27,"PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL",999.999999,CIP,Q053,"10-45 NAMEOKE STREET",Queens,10314,QUEENS,40.603622,-73.749097,414,31,4298234,2147483647,103202,QN1401,1900-11-22,20529,51,3,47,59
3177,"P.S. 121 - QUEENS",Q,28,"EXTERIOR DOORS / EXTERIOR MASONRY / FENCING / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS",999.999999,CIP,Q121,"126-10 109 AVENUE",Queens,10314,QUEENS,40.684050,-73.815834,410,28,4249769,2147483647,170,QN1001,1900-11-22,24016,62,3,46,64
3178,"H.S. @ 165-18 HILLSIDE AVENUE - QUEENS",Q,78,New,999.999999,CAP,Q497,"165-15 88 AVENUE",Queens,11432,QUEENS,40.708691,-73.796674,412,24,4000000,2147483647,460,QN1201,1900-11-22,24340,41,3,6,61
3179,"P.S. 63 - BRONX",X,9,"FY18 RESO A AUDITORIUM  UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE",999.999999,CIP,X063,"1260 FRANKLIN AVENUE",Bronx,10314,BRONX,40.830965,-73.902738,203,17,2004302,2026150014,149,BX0301,1900-11-22,10934,34,5,42,25
3180,"P.S. 154 - QUEENS",Q,25,"ELECTRICAL WORK FOR A/C INITIATIVE",999.999999,CIP,Q154,"75-02 162 STREET",Queens,10314,QUEENS,40.726769,-73.806894,408,24,4148003,2147483647,1257,QN0802,1900-11-22,14508,25,3,24,65
3181,"P.S. 192 - MANHATTAN",M,6,"LSP- LSP HOT WATER HEATER",999.999999,CIP,M192,"500 WEST 138 STREET",Manhattan,10314,MANHATTAN,40.820953,-73.951145,109,7,1084132,1019880166,22301,MN0902,1900-11-22,12428,37,4,23,19
